UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
236595,"R",1033,"R",1345,"R",77,"R",987,"R",0,"Z",0,"R",987,"R",835,"R",85,"R",17,"R",0,"Z",0,"R",17,"R",12,"R",71,"R",10
236610,"R",356,"R",1427,"R",25,"R",367,"Z",0,"Z",0,"R",367,"R",199,"R",54,"R",238,"Z",0,"Z",0,"R",238,"R",102,"R",43,"R",14
236638,"R",547,"R",1355,"R",40,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236656,"R",550,"R",1298,"R",42,"R",584,"Z",0,"Z",0,"R",584,"R",345,"R",59,"R",241,"Z",0,"Z",0,"R",241,"R",113,"R",47,"R",16
236692,"R",902,"R",2022,"R",45,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236708,"R",697,"R",1270,"R",55,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
236744,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",21,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
236753,"R",821,"R",1787,"R",46,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",16
236887,"R",480,"R",936,"R",51,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",19
236896,"R",318,"R",422,"R",75,"R",296,"R",0,"R",0,"R",296,"R",250,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
236939,"R",4132,"R",6306,"R",66,"R",3897,"R",0,"R",0,"R",3897,"R",3101,"R",80,"R",94,"R",0,"R",0,"R",94,"R",50,"R",53,"R",15
236948,"R",6928,"R",10304,"R",67,"R",7311,"R",0,"R",0,"R",7311,"R",6938,"R",95,"R",75,"R",0,"R",0,"R",75,"R",62,"R",83,"R",20
236975,"R",397,"R",743,"R",53,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
237011,"R",3112,"R",4225,"R",74,"R",3143,"R",0,"R",0,"R",3143,"R",2506,"R",80,"R",79,"R",0,"R",0,"R",79,"R",39,"R",49,"R",17
237039,"R",357,"R",1052,"R",34,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",12
237057,"R",444,"R",481,"R",92,"R",336,"R",0,"R",0,"R",336,"R",298,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
237066,"R",549,"R",630,"R",87,"R",453,"R",0,"R",0,"R",453,"R",364,"R",80,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",10
237109,"R",556,"R",916,"R",61,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
237127,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",19,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
237136,"R",53,"R",86,"R",62,"R",20,"R",0,"R",0,"R",20,"R",17,"R",85,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",8
237145,"A",,"A",,"A",,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
237172,"A",,"A",,"A",,"R",29,"R",0,"R",0,"R",29,"R",25,"R",86,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",13
237181,"R",240,"R",268,"R",90,"R",176,"R",0,"R",0,"R",176,"R",111,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
237215,"R",205,"R",361,"R",57,"R",197,"R",0,"R",0,"R",197,"R",109,"R",55,"R",8,"R",0,"R",0,"R",8,"R",1,"R",13,"R",17
237242,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",3,"R",17,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",6
237303,"A",,"A",,"A",,"R",31,"R",0,"R",0,"R",31,"R",22,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
237312,"R",219,"R",637,"R",34,"R",236,"R",0,"R",0,"R",236,"R",163,"R",69,"R",30,"R",0,"R",0,"R",30,"R",11,"R",37,"R",15
237321,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",8,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
237330,"R",438,"R",641,"R",68,"R",365,"R",0,"R",0,"R",365,"R",179,"R",49,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"R",15
237358,"R",237,"R",302,"R",78,"R",179,"R",0,"R",0,"R",179,"R",104,"R",58,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
237367,"R",644,"R",1254,"R",51,"R",665,"R",0,"R",0,"R",665,"R",427,"R",64,"R",20,"R",0,"R",0,"R",20,"R",4,"R",20,"R",12
237385,"R",254,"R",689,"R",37,"R",232,"R",0,"R",0,"R",232,"R",146,"R",63,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",15
237437,"R",22,"R",53,"R",42,"R",20,"R",0,"R",0,"R",20,"R",16,"R",80,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",25
237473,"A",,"A",,"A",,"R",45,"R",0,"R",0,"R",45,"R",42,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
237491,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",2,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
237525,"R",1718,"R",2273,"R",76,"R",1512,"R",0,"R",0,"R",1512,"R",1190,"R",79,"R",26,"R",0,"Z",0,"R",26,"R",11,"R",42,"R",15
237543,"A",,"A",,"A",,"R",32,"R",2,"R",0,"R",30,"R",23,"R",77,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"R",10
237561,"A",,"A",,"A",,"R",22,"Z",0,"Z",0,"R",22,"R",21,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
237570,"A",,"A",,"A",,"R",21,"Z",0,"Z",0,"R",21,"R",18,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
237686,"R",358,"R",1165,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
237701,"R",383,"R",617,"R",62,"R",384,"R",0,"R",0,"R",384,"R",231,"R",60,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",17
237729,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",20,"R",80,"R",10,"R",0,"R",0,"R",10,"R",8,"R",80,"R",10
237783,"A",,"A",,"A",,"R",127,"R",0,"R",0,"R",127,"R",66,"R",52,"R",44,"R",0,"R",0,"R",44,"R",1,"R",2,"R",16
237792,"R",559,"R",1184,"R",47,"R",544,"R",0,"R",0,"R",544,"R",392,"R",72,"R",9,"R",0,"R",0,"R",9,"R",7,"R",78,"R",16
237817,"R",321,"R",507,"R",63,"R",299,"R",0,"R",0,"R",299,"R",169,"R",57,"R",36,"R",0,"R",0,"R",36,"R",16,"R",44,"R",17
237844,"A",,"A",,"A",,"R",85,"R",0,"R",0,"R",85,"R",76,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
237899,"R",314,"R",1499,"R",21,"R",321,"R",0,"R",0,"R",321,"R",203,"R",63,"R",10,"R",0,"R",0,"R",10,"R",2,"R",20,"R",12
237905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
237932,"R",411,"R",780,"R",53,"R",424,"R",0,"R",0,"R",424,"R",293,"R",69,"R",6,"R",0,"R",0,"R",6,"R",1,"R",17,"R",12
237950,"R",306,"R",799,"R",38,"R",297,"R",0,"R",0,"R",297,"R",181,"R",61,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",12
237969,"R",306,"R",396,"R",77,"R",275,"R",0,"R",0,"R",275,"R",188,"R",68,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
237987,"R",23,"R",114,"R",20,"R",25,"R",0,"R",0,"R",25,"R",21,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
237996,"R",59,"R",268,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
238005,"A",,"A",,"A",,"R",39,"R",0,"R",0,"R",39,"R",34,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
238014,"R",214,"R",667,"R",32,"R",217,"R",0,"R",0,"R",217,"R",116,"R",53,"R",41,"R",0,"R",0,"R",41,"R",14,"R",34,"R",11
238032,"R",4370,"R",5975,"R",73,"R",4561,"R",1,"R",0,"R",4560,"R",3714,"R",81,"R",10,"R",0,"R",0,"R",10,"R",2,"R",20,"R",17
238078,"R",166,"R",246,"R",67,"R",145,"Z",0,"Z",0,"R",145,"R",95,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
238096,"A",,"A",,"A",,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
238175,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",35,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
238193,"R",146,"R",410,"R",36,"R",131,"R",0,"R",0,"R",131,"R",103,"R",79,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",10
238263,"R",869,"R",2857,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
238324,"R",56,"R",314,"R",18,"R",45,"R",0,"R",0,"R",45,"R",41,"R",91,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",8
238333,"R",216,"R",262,"R",82,"R",232,"R",0,"R",0,"R",232,"R",200,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
238397,"R",195,"R",829,"R",24,"R",235,"Z",0,"Z",0,"R",235,"R",152,"R",65,"R",453,"Z",0,"Z",0,"R",453,"R",257,"R",57,"R",11
238458,"R",616,"R",817,"R",75,"R",668,"R",0,"R",0,"R",668,"R",527,"R",79,"R",6,"R",0,"R",0,"R",6,"R",1,"R",17,"R",13
238476,"R",777,"R",868,"R",90,"R",730,"R",0,"R",0,"R",730,"R",596,"R",82,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",13
238616,"R",452,"R",762,"R",59,"R",413,"Z",0,"Z",0,"R",413,"R",324,"R",78,"R",4,"Z",0,"Z",0,"R",4,"R",0,"R",0,"R",12
238661,"R",217,"R",376,"R",58,"R",239,"R",0,"R",0,"R",239,"R",179,"R",75,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",13
238722,"R",260,"R",5300,"R",5,"R",283,"R",0,"R",0,"R",283,"R",193,"R",68,"R",317,"R",0,"R",0,"R",317,"R",188,"R",59,"R",13
238759,"R",395,"R",4269,"R",9,"R",345,"Z",0,"Z",0,"R",345,"R",257,"R",74,"R",820,"Z",0,"Z",0,"R",820,"R",340,"R",41,"R",14
238810,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",5
238980,"R",203,"R",1411,"R",14,"R",227,"R",0,"R",0,"R",227,"R",151,"R",67,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",13
239008,"R",86,"R",1260,"R",7,"R",135,"R",0,"R",0,"R",135,"R",94,"R",70,"R",231,"R",0,"R",0,"R",231,"R",149,"R",65,"R",13
239017,"R",335,"R",374,"R",90,"R",364,"R",0,"R",0,"R",364,"R",317,"R",87,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",7
239071,"R",96,"R",201,"R",48,"R",111,"R",0,"R",0,"R",111,"R",84,"R",76,"R",9,"Z",0,"Z",0,"R",9,"R",6,"R",67,"R",10
239080,"R",204,"R",337,"R",61,"R",213,"R",0,"R",2,"R",215,"R",134,"R",62,"R",12,"R",0,"R",3,"R",15,"R",6,"R",40,"R",12
239105,"R",1882,"R",2328,"R",81,"R",1977,"R",0,"Z",0,"R",1977,"R",1806,"R",91,"R",6,"R",0,"Z",0,"R",6,"R",4,"R",67,"R",13
239220,"R",191,"R",1094,"R",17,"R",203,"R",0,"R",0,"R",203,"R",132,"R",65,"R",350,"R",0,"R",0,"R",350,"R",217,"R",62,"R",12
239248,"R",912,"R",4365,"R",21,"R",928,"R",0,"R",0,"R",928,"R",567,"R",61,"R",1139,"R",0,"R",0,"R",1139,"R",548,"R",48,"R",10
239309,"R",200,"R",249,"R",80,"R",221,"R",0,"R",0,"R",221,"R",185,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
239318,"R",672,"R",858,"R",78,"R",672,"R",0,"R",0,"R",672,"R",559,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
239372,"R",273,"R",1683,"R",16,"R",279,"R",0,"R",0,"R",279,"R",209,"R",75,"R",189,"R",0,"R",0,"R",189,"R",129,"R",68,"R",12
239390,"R",171,"R",309,"R",55,"R",155,"R",0,"R",0,"R",155,"R",102,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
239442,"R",34,"R",255,"R",13,"R",60,"R",0,"Z",0,"R",60,"R",29,"R",48,"R",125,"R",0,"R",0,"R",125,"R",63,"R",50,"R",7
239460,"R",258,"R",878,"R",29,"R",180,"R",0,"R",0,"R",180,"R",133,"R",74,"R",333,"R",0,"R",0,"R",333,"R",139,"R",42,"R",16
239488,"R",505,"R",4632,"R",11,"R",739,"R",1,"Z",0,"R",738,"R",566,"R",77,"R",656,"R",0,"R",0,"R",656,"R",389,"R",59,"R",16
239512,"R",103,"R",160,"R",64,"R",122,"R",0,"R",0,"R",122,"R",87,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
239628,"R",195,"R",220,"R",89,"R",196,"R",0,"R",0,"R",196,"R",148,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
239716,"R",490,"R",830,"R",59,"R",476,"R",0,"R",0,"R",476,"R",391,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
239877,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",16,"R",100,"R",2,"Z",0,"Z",0,"R",2,"R",2,"R",100,"R",13
239910,"R",221,"R",1163,"R",19,"R",258,"R",0,"Z",0,"R",258,"R",187,"R",72,"R",160,"R",0,"R",0,"R",160,"R",94,"R",59,"R",13
240107,"R",252,"R",460,"R",55,"R",235,"R",0,"R",0,"R",235,"R",164,"R",70,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",12
240116,"R",635,"R",3305,"R",19,"R",671,"R",2,"R",0,"R",669,"R",469,"R",70,"R",324,"R",0,"R",0,"R",324,"R",195,"R",60,"R",13
240125,"R",355,"R",3023,"R",12,"R",319,"R",0,"R",0,"R",319,"R",257,"R",81,"R",397,"R",0,"R",0,"R",397,"R",288,"R",73,"R",20
240170,"R",685,"R",1533,"R",45,"R",616,"R",0,"R",0,"R",616,"R",274,"R",44,"R",358,"R",0,"R",0,"R",358,"R",142,"R",40,"R",10
240189,"R",2179,"R",3346,"R",65,"R",1848,"Z",0,"Z",0,"R",1848,"R",1433,"R",78,"R",23,"Z",0,"Z",0,"R",23,"R",7,"R",30,"R",20
240198,"R",308,"R",980,"R",31,"R",275,"R",0,"R",0,"R",275,"R",204,"R",74,"R",195,"R",0,"R",0,"R",195,"R",125,"R",64,"R",7
240268,"R",2139,"R",2763,"R",77,"R",1960,"Z",0,"Z",0,"R",1960,"R",1605,"R",82,"R",16,"Z",0,"Z",0,"R",16,"R",7,"R",44,"R",19
240277,"R",1186,"R",4633,"R",26,"R",889,"Z",0,"Z",0,"R",889,"R",626,"R",70,"R",28,"Z",0,"Z",0,"R",28,"R",13,"R",46,"R",23
240329,"R",2291,"R",2806,"R",82,"R",2320,"Z",0,"Z",0,"R",2320,"R",1989,"R",86,"R",6,"Z",0,"Z",0,"R",6,"R",5,"R",83,"R",19
240338,"R",251,"R",293,"R",86,"R",309,"R",0,"R",0,"R",309,"R",247,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
240365,"R",1691,"R",7196,"R",23,"R",1413,"Z",0,"Z",0,"R",1413,"R",1021,"R",72,"R",20,"Z",0,"Z",0,"R",20,"R",6,"R",30,"R",21
240374,"R",537,"R",1085,"R",49,"R",428,"Z",0,"Z",0,"R",428,"R",305,"R",71,"R",14,"Z",0,"Z",0,"R",14,"R",8,"R",57,"R",18
240392,"R",148,"R",500,"R",30,"R",29,"R",0,"R",0,"R",29,"R",14,"R",48,"R",20,"R",0,"R",0,"R",20,"R",11,"R",55,"R",19
240417,"R",1237,"R",1721,"R",72,"R",1224,"Z",0,"Z",0,"R",1224,"R",907,"R",74,"R",28,"Z",0,"Z",0,"R",28,"R",15,"R",54,"R",18
240426,"R",252,"R",596,"R",42,"R",311,"Z",0,"Z",0,"R",311,"R",220,"R",71,"R",8,"Z",0,"Z",0,"R",8,"R",3,"R",38,"R",17
240444,"R",7937,"R",9988,"R",79,"R",8605,"Z",0,"Z",0,"R",8605,"R",8134,"R",95,"R",23,"Z",0,"Z",0,"R",23,"R",21,"R",91,"R",18
240453,"R",3305,"R",5226,"R",63,"R",2989,"Z",0,"Z",0,"R",2989,"R",2154,"R",72,"R",47,"Z",0,"Z",0,"R",47,"R",18,"R",38,"R",17
240462,"R",1429,"R",1919,"R",74,"R",1319,"Z",0,"Z",0,"R",1319,"R",1056,"R",80,"R",18,"Z",0,"Z",0,"R",18,"R",10,"R",56,"R",20
240471,"R",1049,"R",1697,"R",62,"R",997,"Z",0,"Z",0,"R",997,"R",726,"R",73,"R",17,"Z",0,"Z",0,"R",17,"R",10,"R",59,"R",17
240480,"R",1794,"R",2473,"R",73,"R",1527,"Z",0,"Z",0,"R",1527,"R",1152,"R",75,"R",23,"Z",0,"Z",0,"R",23,"R",7,"R",30,"R",21
240505,"R",518,"R",1274,"R",41,"R",493,"R",0,"R",0,"R",493,"R",325,"R",66,"R",102,"R",0,"R",0,"R",102,"R",52,"R",51,"R",14
240514,"R",219,"R",951,"R",23,"R",10,"R",0,"R",0,"R",10,"R",9,"R",90,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",15
240596,"R",166,"R",651,"R",25,"R",177,"Z",0,"Z",0,"R",177,"R",101,"R",57,"R",19,"Z",0,"Z",0,"R",19,"R",8,"R",42,"R",17
240620,"R",567,"R",1256,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",15
240657,"R",282,"R",410,"R",69,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
240666,"R",417,"R",1432,"R",29,"R",443,"R",0,"R",0,"R",443,"R",268,"R",60,"R",91,"R",0,"R",0,"R",91,"R",35,"R",38,"R",15
240693,"R",331,"R",1141,"R",29,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",12
240709,"A",,"A",,"A",,"R",29,"R",0,"R",0,"R",29,"R",20,"R",69,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"R",16
240718,"A",,"A",,"A",,"R",388,"R",0,"R",0,"R",388,"R",344,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
240727,"R",1434,"R",2321,"R",62,"R",1588,"R",11,"R",0,"R",1577,"R",1222,"R",77,"R",39,"R",0,"R",0,"R",39,"R",13,"R",33,"R",13
240736,"R",227,"R",301,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
240745,"R",176,"R",376,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
240754,"R",419,"R",568,"R",74,"R",435,"R",0,"R",0,"R",435,"R",329,"R",76,"R",20,"R",0,"R",0,"R",20,"R",10,"R",50,"R",14
240790,"R",260,"R",337,"R",77,"R",27,"R",0,"R",0,"R",27,"R",16,"R",59,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",21
240879,"A",,"A",,"A",,"R",129,"R",0,"R",0,"R",129,"R",91,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",31
241146,"A",,"A",,"A",,"R",73,"R",2,"R",0,"R",71,"R",42,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
241182,"A",,"A",,"A",,"R",81,"R",0,"R",0,"R",81,"R",51,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
241191,"R",83,"R",146,"R",57,"R",88,"R",0,"R",0,"R",88,"R",67,"R",76,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"R",18
241216,"R",263,"R",301,"R",87,"R",335,"R",1,"R",0,"R",334,"R",244,"R",73,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",28
241225,"R",88,"R",179,"R",49,"R",69,"R",0,"R",0,"R",69,"R",55,"R",80,"R",7,"R",0,"R",0,"R",7,"R",3,"R",43,"R",14
241304,"R",453,"R",810,"R",56,"R",48,"R",0,"R",0,"R",48,"R",22,"R",46,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",9
241331,"R",148,"R",326,"R",45,"R",149,"R",0,"R",0,"R",149,"R",118,"R",79,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",20
241377,"R",156,"R",217,"R",72,"R",72,"R",0,"R",0,"R",72,"R",47,"R",65,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
241386,"R",15,"R",33,"R",45,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
241395,"R",24,"R",89,"R",27,"R",34,"Z",0,"Z",0,"R",34,"R",28,"R",82,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",12
241410,"R",752,"R",903,"R",83,"R",731,"R",0,"R",0,"R",731,"R",577,"R",79,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",22
241517,"R",44,"R",103,"R",43,"R",4,"Z",0,"Z",0,"R",4,"R",2,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
241614,"R",5,"R",44,"R",11,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",15,"R",0,"R",0,"R",15,"R",12,"R",80,"R",3
241720,"R",52,"R",147,"R",35,"R",17,"R",0,"R",0,"R",17,"R",13,"R",76,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",11
241739,"R",680,"R",1140,"R",60,"R",459,"Z",0,"Z",0,"R",459,"R",323,"R",70,"R",48,"Z",0,"Z",0,"R",48,"R",20,"R",42,"R",21
241766,"R",8,"R",80,"R",10,"R",8,"R",0,"R",0,"R",8,"R",8,"R",100,"R",39,"R",0,"R",0,"R",39,"R",30,"R",77,"R",4
241836,"R",96,"R",331,"R",29,"R",22,"R",0,"R",0,"R",22,"R",16,"R",73,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"R",16
241906,"A",,"A",,"A",,"R",88,"R",0,"R",0,"R",88,"R",66,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
241951,"R",83,"R",114,"R",73,"R",75,"R",0,"R",0,"R",75,"R",57,"R",76,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",10
242042,"R",135,"R",141,"R",96,"R",154,"R",0,"R",0,"R",154,"R",130,"R",84,"R",21,"R",0,"R",0,"R",21,"R",20,"R",95,"R",6
242112,"R",84,"R",213,"R",39,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
242121,"R",42,"R",51,"R",82,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
242130,"R",52,"R",123,"R",42,"R",62,"R",0,"R",0,"R",62,"R",36,"R",58,"R",6,"Z",0,"Z",0,"R",6,"R",5,"R",83,"R",20
242149,"R",124,"R",173,"R",72,"R",89,"R",0,"R",0,"R",89,"R",40,"R",45,"R",14,"R",0,"R",0,"R",14,"R",5,"R",36,"R",27
242556,"R",140,"R",143,"R",98,"R",130,"R",0,"R",0,"R",130,"R",93,"R",72,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",8
242583,"R",66,"R",85,"R",78,"R",47,"R",0,"R",0,"R",47,"R",25,"R",53,"R",6,"R",0,"R",0,"R",6,"R",1,"R",17,"R",6
242617,"R",613,"R",805,"R",76,"R",484,"R",0,"R",0,"R",484,"R",381,"R",79,"R",7,"R",0,"R",0,"R",7,"R",1,"R",14,"R",25
242626,"R",664,"R",919,"R",72,"R",409,"R",0,"R",0,"R",409,"R",305,"R",75,"R",22,"R",0,"R",0,"R",22,"R",6,"R",27,"R",27
242635,"R",386,"R",702,"R",55,"R",328,"R",0,"R",0,"R",328,"R",246,"R",75,"R",7,"R",0,"R",0,"R",7,"R",2,"R",29,"R",26
242644,"R",215,"R",267,"R",81,"R",151,"R",0,"R",0,"R",151,"R",117,"R",77,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",23
242653,"R",349,"R",783,"R",45,"R",392,"R",0,"R",0,"R",392,"R",286,"R",73,"R",20,"R",0,"R",0,"R",20,"R",9,"R",45,"R",19
242662,"R",459,"R",715,"R",64,"R",280,"R",0,"R",0,"R",280,"R",214,"R",76,"R",7,"R",0,"R",0,"R",7,"R",3,"R",43,"R",22
242680,"R",248,"R",354,"R",70,"R",162,"R",0,"R",0,"R",162,"R",112,"R",69,"R",11,"R",0,"R",0,"R",11,"R",3,"R",27,"R",23
242699,"R",236,"R",676,"R",35,"R",160,"R",0,"R",0,"R",160,"R",129,"R",81,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",25
242705,"R",711,"R",997,"R",71,"R",663,"R",0,"R",0,"R",663,"R",474,"R",71,"R",7,"R",0,"R",0,"R",7,"R",1,"R",14,"R",28
242820,"A",,"A",,"A",,"R",501,"R",0,"R",0,"R",501,"R",459,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
242945,"A",,"A",,"A",,"R",126,"R",0,"R",0,"R",126,"R",103,"R",82,"R",42,"R",0,"R",0,"R",42,"R",21,"R",50,"R",25
242954,"A",,"A",,"A",,"R",52,"R",0,"R",0,"R",52,"R",40,"R",77,"R",11,"R",0,"R",0,"R",11,"R",3,"R",27,"R",20
242972,"R",4712,"R",6217,"R",76,"R",644,"R",0,"R",0,"R",644,"R",359,"R",56,"R",125,"R",0,"R",0,"R",125,"R",18,"R",14,"R",13
