date,year_week,cname,iso3,pop,cases,deaths,cu_cases,cu_deaths,r14_cases,r14_deaths
2020-02-17,2020-08,France,FRA,67656682,4,0,16,1,NA,NA
2020-02-24,2020-09,France,FRA,67656682,133,0,149,1,0.20249293336613816,0
2020-03-02,2020-10,France,FRA,67656682,981,0,1130,1,1.646548377882321,0
2020-03-09,2020-11,France,FRA,67656682,4297,43,5427,44,7.801151111726112,0.6355617616601417
2020-03-16,2020-12,France,FRA,67656682,11266,670,16693,714,23.002901620271594,10.538500838690258
2020-03-23,2020-13,France,FRA,67656682,23485,2002,40178,2716,51.36373669639904,39.493512259439505
2020-03-30,2020-14,France,FRA,67656682,31002,3287,71180,6003,80.53454350599102,78.17409668419744
2020-04-06,2020-15,France,FRA,67656682,25898,3348,97078,9351,84.10107962433038,98.06865787476838
2020-04-13,2020-16,France,FRA,67656682,16220,2741,113298,12092,62.25253552930663,89.99850155229309
2020-04-20,2020-17,France,FRA,67656682,11120,2101,124418,14193,40.40990363671692,71.56721046414899
2020-04-27,2020-18,France,FRA,67656682,6144,1408,130562,15601,25.517065705350433,51.86479585268459
2020-05-04,2020-19,France,FRA,67656682,4046,1062,134608,16663,15.061335700736846,36.50785003024535
2020-05-11,2020-20,France,FRA,67656682,3392,815,138000,17478,10.99374042611194,27.74300992176944
2020-05-18,2020-21,France,FRA,67656682,4668,566,142668,18044,11.913087904606376,20.411878903550132
2020-05-25,2020-22,France,FRA,67656682,4012,474,146680,18518,12.82947928188379,15.37172632852436
2020-06-01,2020-23,France,FRA,67656682,3170,335,149850,18853,10.615359470332878,11.957429422861736
2020-06-08,2020-24,France,FRA,67656682,3284,263,153134,19116,9.539338627336171,8.838742638901506
2020-06-15,2020-25,France,FRA,67656682,3559,164,156693,19280,10.114300314047323,6.311276098346059
2020-06-22,2020-26,France,FRA,67656682,3575,123,160268,19403,10.544413041124304,4.242005246429318
2020-06-29,2020-27,France,FRA,67656682,3834,105,164102,19508,10.950876958465091,3.369955387407263
2020-07-06,2020-28,France,FRA,67656682,4005,133,168107,19641,11.586438720125235,3.517760448258459
2020-07-13,2020-29,France,FRA,67656682,4513,105,172620,19746,12.590035083304851,3.517760448258459
2020-07-20,2020-30,France,FRA,67656682,6639,113,179259,19859,16.48322038612535,3.222150326556067
2020-07-27,2020-31,France,FRA,67656682,8517,90,187776,19949,22.401335022607228,3.0004427352792735
2020-08-03,2020-32,France,FRA,67656682,11935,79,199711,20028,30.229091045286555,2.4979055283852083
2020-08-10,2020-33,France,FRA,67656682,17353,119,217064,20147,43.28914622209821,2.926540204853676
2020-08-17,2020-34,France,FRA,67656682,28177,138,245241,20285,67.29564420554942,3.798590063875731
2020-08-24,2020-35,France,FRA,67656682,39986,131,285227,20416,100.74836362800056,3.9759561368971656
2020-08-31,2020-36,France,FRA,67656682,52854,154,338081,20570,137.22221849425014,4.212444234259078
2020-09-07,2020-37,France,FRA,67656682,64706,301,402787,20871,173.75962953666573,6.725130268729407
2020-09-14,2020-38,France,FRA,67656682,75853,516,478640,21387,207.75331548183223,12.075673471542691
2020-09-21,2020-39,France,FRA,67656682,74124,677,552764,22064,221.67359611279784,17.633143759547654
2020-09-28,2020-40,France,FRA,67656682,79973,663,632737,22727,227.7631646198671,19.80587815406023
2020-10-05,2020-41,France,FRA,67656682,123089,793,755826,23520,300.1359126656551,21.5204168599341
2020-10-12,2020-42,France,FRA,67656682,174828,1097,930654,24617,440.3364031360568,27.935156500876
2020-10-19,2020-43,France,FRA,67656682,275475,2037,1206129,26654,665.57062316476,46.32210607076475
2020-10-26,2020-44,France,FRA,67656682,334606,3517,1540735,30171,901.7305932915835,82.09093079675412
2020-11-02,2020-45,France,FRA,67656682,304647,5281,1845382,35452,944.8482856430944,130.03889253688203
2020-11-09,2020-46,France,FRA,67656682,178339,6018,2023721,41470,713.8777512027563,167.00493825576606
2020-11-16,2020-47,France,FRA,67656682,116391,6208,2140112,47678,435.6258558467292,180.7064673966719
2020-11-23,2020-48,France,FRA,67656682,78267,5215,2218379,52893,287.7143753517206,168.8377210103209
2020-11-30,2020-49,France,FRA,67656682,72129,4450,2290508,57343,222.29289931776435,142.8535913126807
2020-12-07,2020-50,France,FRA,67656682,78745,4257,2369253,61600,222.99940750863308,128.69386648313613
2020-12-14,2020-51,France,FRA,67656682,94319,3786,2463572,65386,255.7973505115134,118.87961044261674
2020-12-21,2020-52,France,FRA,67656682,85104,3560,2548676,68946,265.19627433104097,108.5775977012884
2020-12-28,2020-53,France,FRA,67656682,89728,3261,2638404,72207,258.41054398736253,100.81783200660064
2021-01-04,2021-01,France,FRA,67656682,123771,3851,2762175,76058,315.56232686669443,105.11895927737042
2021-01-11,2021-02,France,FRA,67656682,120598,3833,2882773,79891,361.18974915145856,113.57340875805882
2021-01-18,2021-03,France,FRA,67656682,132695,3754,3015468,83645,374.3798727818192,112.13969966780222
2021-01-25,2021-04,France,FRA,67656682,134230,3535,3149698,87180,394.52865867705424,107.73510885443658
2021-02-01,2021-05,France,FRA,67656682,131751,3431,3281449,90611,393.133378902619,102.96100538894297
2021-02-08,2021-06,France,FRA,67656682,114509,3280,3395958,93891,363.9847428521546,99.19197633723746
2021-02-15,2021-07,France,FRA,67656682,120536,2825,3516494,96716,347.408405277693,90.234989649655
2021-02-22,2021-08,France,FRA,67656682,130618,2391,3647112,99107,371.21832253021216,77.0951197399837
2021-03-01,2021-09,France,FRA,67656682,127029,2202,3774141,101309,380.8153051312803,67.88686444895421
2021-03-08,2021-10,France,FRA,67656682,144730,2014,3918871,103323,401.6735553186011,62.314613654864125
2021-03-15,2021-11,France,FRA,67656682,185686,1890,4104557,105213,488.3715698620869,57.70309575630682
2021-03-22,2021-12,France,FRA,67656682,226159,1929,4330716,107142,608.7277528626071,56.446752739071655
2021-03-29,2021-13,France,FRA,67656682,244901,2041,4575617,109183,696.2505196456427,58.67860915792471
2021-04-05,2021-14,France,FRA,67656682,205883,2188,4781500,111371,666.2815655074543,62.50676023397068
2021-04-12,2021-15,France,FRA,67656682,205276,2053,4986776,113424,607.7138101451679,62.68412630699212
2021-04-19,2021-16,France,FRA,67656682,182848,2128,5169624,115552,573.6669143780949,61.79729594188494
2021-04-26,2021-17,France,FRA,67656682,146406,2040,5316030,117592,486.654075054996,61.605149362778384
2021-05-03,2021-18,France,FRA,67656682,109742,1584,5425772,119176,378.59970726912087,53.56455405247334
2021-05-10,2021-19,France,FRA,67656682,84111,1257,5509883,120433,286.52454461186846,41.99141778782471
2021-05-17,2021-20,France,FRA,67656682,85437,992,5595320,121425,250.60052457198535,33.241358185433924
2021-05-24,2021-21,France,FRA,67656682,63401,804,5658721,122229,219.9900964697027,26.545788928874757
2021-05-31,2021-22,France,FRA,67656682,49066,604,5707787,122833,166.23191778751433,20.81095256784836
2021-06-07,2021-23,France,FRA,67656682,29340,398,5737127,123231,115.88803601098854,14.810067097289814
2021-06-14,2021-24,France,FRA,67656682,17288,332,5754415,123563,68.91854377369555,10.78976944213729
2021-06-21,2021-25,France,FRA,67656682,12858,254,5767273,123817,44.55731364420147,8.66137656588007
2021-06-28,2021-26,France,FRA,67656682,15749,199,5783022,124016,42.28259375770157,6.695569256559168
2021-07-05,2021-27,France,FRA,67656682,25738,165,5808760,124181,61.31988559533558,5.380104214983525
2021-07-12,2021-28,France,FRA,67656682,51040,124,5859800,124305,113.48176962033106,4.271566258599557
2021-07-19,2021-29,France,FRA,67656682,122790,147,5982590,124452,256.9295372776336,4.005517149067405
2021-07-26,2021-30,France,FRA,67656682,153108,298,6135698,124750,407.79120678723206,6.577325207878211
2021-08-02,2021-31,France,FRA,67656682,158592,361,6294290,125111,460.7083746731771,9.7403535100938
2021-08-09,2021-32,France,FRA,67656682,166422,484,6460712,125595,480.3871404749053,12.48952764192604
2021-08-16,2021-33,France,FRA,67656682,149868,847,6610580,126442,467.49262696624703,19.67285359929415
2021-08-23,2021-34,France,FRA,67656682,125261,765,6735841,127207,406.65458586928634,23.826175809212753
2021-08-30,2021-35,France,FRA,67656682,95498,711,6831339,127918,326.2929742844912,21.816026981636497
2021-09-06,2021-36,France,FRA,67656682,70669,633,6902008,128551,245.60323546460643,19.86500017840071
2021-09-13,2021-37,France,FRA,67656682,51163,506,6953171,129057,180.0738617362288,16.834996430951197
2021-09-20,2021-38,France,FRA,67656682,39700,421,6992871,129478,134.30011244122198,13.701529140905846
2021-09-27,2021-39,France,FRA,67656682,33506,345,7026377,129823,108.20217284672636,11.321867661201594
2021-10-04,2021-40,France,FRA,67656682,29250,253,7055627,130076,92.7565439877764,8.838742638901506
2021-10-11,2021-41,France,FRA,67656682,32843,209,7088470,130285,91.77659643433296,6.828593811325243
2021-10-18,2021-42,France,FRA,67656682,36085,204,7124555,130489,101.8790723435122,6.104349013154384
2021-10-25,2021-43,France,FRA,67656682,39946,211,7164501,130700,112.37766581577264,6.1339100253246235
2021-11-01,2021-44,France,FRA,67656682,49560,242,7214061,130942,132.29439776547127,6.695569256559168
2021-11-08,2021-45,France,FRA,67656682,68055,256,7282116,131198,173.84092232013387,7.360692030389548
2021-11-15,2021-46,France,FRA,67656682,122268,334,7404384,131532,281.3070259638213,8.720498590220549
2021-11-22,2021-47,France,FRA,67656682,198036,477,7602420,132009,473.4255221088141,11.986990435031975
2021-11-29,2021-48,France,FRA,67656682,292049,658,7894469,132667,724.3704324725827,16.77587440661072
2021-12-06,2021-49,France,FRA,67656682,341145,943,8235614,133610,935.8927770061204,23.66359024227644
2021-12-13,2021-50,France,FRA,67656682,365223,1084,8600837,134694,1044.0476522333745,29.960085834537377
2021-12-20,2021-51,France,FRA,67656682,526052,1198,9126889,135892,1317.349556101495,33.72911488624287
2021-12-27,2021-52,France,FRA,67656682,1151117,1375,10278006,137267,2478.9406610273913,38.030242157012665
2022-01-03,2022-01,France,FRA,67656682,1752836,1549,12030842,138816,4292.189498740125,43.218199792889635
2022-01-10,2022-02,France,FRA,67656682,2028035,1585,14058877,140401,5588.318682255213,46.32210607076475
2022-01-17,2022-03,France,FRA,67656682,2486551,1771,16545428,142172,6672.786584479564,49.60337842166129
2022-01-24,2022-04,France,FRA,67656682,2404210,2081,18949638,144253,7228.792272136549,56.9345094398806
2022-01-31,2022-05,France,FRA,67656682,1772483,2138,20722121,146391,6173.363630217633,62.35895517311948
2022-02-07,2022-06,France,FRA,67656682,1004471,2147,21726592,148538,4104.478549509714,63.33446857473738
2022-02-14,2022-07,France,FRA,67656682,597768,1876,22324360,150414,2368.19032893159,59.46197598043605
2022-02-21,2022-08,France,FRA,67656682,413598,1468,22737958,151882,1494.8501317283044,49.42601234863986
2022-02-28,2022-09,France,FRA,67656682,363517,1163,23101475,153045,1148.6152986337695,38.8875115099496
2022-03-07,2022-10,France,FRA,67656682,443492,869,23544967,153914,1192.8001435246265,30.033988364962976
2022-03-14,2022-11,France,FRA,67656682,606139,840,24151106,154754,1551.4077382630144,25.259884899469352
2022-03-21,2022-12,France,FRA,67656682,870396,766,25021502,155520,2182.393455239203,23.737492772702037
2022-03-28,2022-13,France,FRA,67656682,976409,851,25997911,156371,2729.6712540529256,23.900078339638352
2022-04-04,2022-14,France,FRA,67656682,945487,826,26943398,157197,2840.659552296697,24.786908704745528
2022-04-11,2022-15,France,FRA,67656682,839741,899,27783139,158096,2638.6573317325847,25.496372996831266
2022-04-18,2022-16,France,FRA,67656682,556868,943,28340007,159039,2064.2587823032763,27.225692208790257
2022-04-25,2022-17,France,FRA,67656682,394610,905,28734617,159944,1406.3326368857404,27.314375245300972
2022-05-02,2022-18,France,FRA,67656682,280568,773,29015185,160717,997.9472537538863,24.801689210830645
2022-05-09,2022-19,France,FRA,67656682,231488,626,29246673,161343,756.8446823921989,20.677928013082283
2022-05-16,2022-20,France,FRA,67656682,176051,485,29422724,161828,602.3632669423546,16.421142260567848
2022-05-23,2022-21,France,FRA,67656682,125192,329,29547916,162157,445.2523994599676,12.031331953287332
2022-05-30,2022-22,France,FRA,67656682,158236,345,29706152,162502,418.9209278693271,9.962061101370594
2022-06-06,2022-23,France,FRA,67656682,206911,264,29913063,162766,539.7057455463157,9.00132820583782
2022-06-13,2022-24,France,FRA,67656682,310743,280,30223806,163046,765.1188096986489,8.040595310305049
2022-06-20,2022-25,France,FRA,67656682,468726,316,30692532,163362,1152.094629766207,8.809181626731267
2022-06-27,2022-26,France,FRA,67656682,742798,283,31435330,163645,1790.6937854268408,8.853523144986625
2022-07-04,2022-27,France,FRA,67656682,916749,454,32352079,164099,2452.8944532041933,10.893232984733126
2022-07-11,2022-28,France,FRA,67656682,695874,612,33047953,164711,2383.5384064503783,15.756019486737468
2022-07-18,2022-29,France,FRA,67656682,533537,773,33581490,165484,1817.1316766612945,20.47100092789061
2022-07-25,2022-30,France,FRA,67656682,341542,635,33923032,166119,1293.4110484460352,20.81095256784836
2022-08-01,2022-31,France,FRA,67656682,222606,559,34145638,166678,833.8392946908037,17.64792426563277
2022-08-08,2022-32,France,FRA,67656682,158934,545,34304572,167223,563.9354291716522,16.31767871797201
2022-08-15,2022-33,France,FRA,67656682,126625,443,34431197,167666,422.0706537160661,14.60314001209814
2022-08-22,2022-34,France,FRA,67656682,124833,345,34556030,168011,371.6676499151998,11.647038795074224
2022-08-29,2022-35,France,FRA,67656682,114604,319,34670634,168330,353.9000035502776,9.814256040519398
2022-09-05,2022-36,France,FRA,67656682,121887,289,34792521,168619,349.5456664576013,8.986547699752702
2022-09-12,2022-37,France,FRA,67656682,192223,214,34984744,168833,464.27047663969097,7.434594560815146
2022-09-19,2022-38,France,FRA,67656682,233438,236,35218182,169069,629.1485000698083,6.651227738303809
2022-09-26,2022-39,France,FRA,67656682,313460,236,35531642,169305,808.3429216939725,6.976398872176439
2022-10-03,2022-40,France,FRA,67656682,386806,320,35918448,169625,1035.0285874202343,8.217961383326484
2022-10-10,2022-41,France,FRA,67656682,393341,432,36311789,170057,1153.096748078778,11.11494057600992
2022-10-17,2022-42,France,FRA,67656682,349861,537,36661650,170594,1098.4901683473038,14.322310396480868
2022-10-24,2022-43,France,FRA,67656682,223306,512,36884956,171106,847.1698331289731,15.504750883290434
2022-10-31,2022-44,France,FRA,67656682,154612,460,37039568,171566,558.581929867622,14.366651914736227
2022-11-07,2022-45,France,FRA,67656682,152222,402,37191790,171968,453.5161804121579,12.740796245373073
2022-11-14,2022-46,France,FRA,67656682,223958,490,37415748,172458,556.0130779100282,13.18421142792666
2022-11-21,2022-47,France,FRA,67656682,295900,472,37711648,172930,768.3764332398092,14.218846853885031
2022-11-28,2022-48,France,FRA,67656682,388196,509,38099844,173439,1011.128509080596,14.499676469502305
2022-12-05,2022-49,France,FRA,67656682,432928,605,38532772,174044,1213.6628278637725,16.465483778823206
2022-12-12,2022-50,France,FRA,67656682,395113,750,38927885,174794,1223.8865039228497,20.027585745337024
2022-12-19,2022-51,France,FRA,67656682,303460,834,39231345,175628,1032.5262477400236,23.412321638829408
2022-12-26,2022-52,France,FRA,67656682,154693,843,39386038,176471,677.1733204415789,24.786908704745528
2023-01-02,2023-01,France,FRA,67656682,83385,796,39469423,177267,351.8913327733098,24.22524947351098
2023-01-09,2023-02,France,FRA,67656682,44800,527,39514223,177794,189.4639172521053,19.554609550613197
2019-12-30,2020-01,Germany,DEU,83155031,1,0,1,0,NA,NA
2020-01-06,2020-02,Germany,DEU,83155031,NA,NA,NA,NA,NA,NA
2020-01-13,2020-03,Germany,DEU,83155031,NA,NA,NA,NA,NA,NA
2020-01-20,2020-04,Germany,DEU,83155031,1,0,2,0,NA,NA
2020-01-27,2020-05,Germany,DEU,83155031,9,0,11,0,0.01202573058989058,0
2020-02-03,2020-06,Germany,DEU,83155031,9,0,20,0,0.02164631506180305,0
2020-02-10,2020-07,Germany,DEU,83155031,5,0,25,0,0.01683602282584682,0
2020-02-17,2020-08,Germany,DEU,83155031,6,1,31,1,0.01322830364887964,0.01202573058989058
2020-02-24,2020-09,Germany,DEU,83155031,139,0,170,1,0.17437309355341352,0.01202573058989058
2020-03-02,2020-10,Germany,DEU,83155031,905,12,1075,13,1.255486273584577,0.14430876707868703
2020-03-09,2020-11,Germany,DEU,83155031,6437,84,7512,97,8.829291399097668,1.1544701366294965
2020-03-16,2020-12,Germany,DEU,83155031,22401,478,29913,575,34.67980187512647,6.758460591518509
2020-03-23,2020-13,Germany,DEU,83155031,33968,1459,63881,2034,67.78784076215425,23.293840152618067
2020-03-30,2020-14,Germany,DEU,83155031,36059,2272,99940,4306,84.21258360182681,44.868000830881776
2020-04-06,2020-15,Germany,DEU,83155031,27143,1876,127083,6182,76.00502247422648,49.88273048686615
2020-04-13,2020-16,Germany,DEU,83155031,17343,1227,144426,7409,53.49766510218726,37.31584202043049
2020-04-20,2020-17,Germany,DEU,83155031,12354,727,156780,8136,35.71281213279808,23.49827757264621
2020-04-27,2020-18,Germany,DEU,83155031,7440,387,164220,8523,23.803731129629423,13.396663877138112
2020-05-04,2020-19,Germany,DEU,83155031,6239,258,170459,8781,16.449996873911335,7.7565962304794285
2020-05-11,2020-20,Germany,DEU,83155031,4769,165,175228,8946,13.237924233351558,5.086884039523718
2020-05-18,2020-21,Germany,DEU,83155031,3606,111,178834,9057,10.071549369033368,3.3191016428098017
2020-05-25,2020-22,Germany,DEU,83155031,3208,65,182042,9122,8.194332823951445,2.116528583820743
2020-06-01,2020-23,Germany,DEU,83155031,2354,44,184396,9166,6.688711354097144,1.310804634298074
2020-06-08,2020-24,Germany,DEU,83155031,2345,34,186741,9200,5.6508908041895864,0.9380069860114656
2020-06-15,2020-25,Germany,DEU,83155031,4195,41,190936,9241,7.864827805788443,0.901929794241794
2020-06-22,2020-26,Germany,DEU,83155031,3165,21,194101,9262,8.850937714159471,0.7455952965732163
2020-06-29,2020-27,Germany,DEU,83155031,2690,26,196791,9288,7.041065260380939,0.5652093377248576
2020-07-06,2020-28,Germany,DEU,83155031,2427,25,199218,9313,6.153566342847013,0.6133122600844199
2020-07-13,2020-29,Germany,DEU,83155031,3043,31,202261,9344,6.578074632670151,0.6734409130338729
2020-07-20,2020-30,Germany,DEU,83155031,3936,33,206197,9377,8.39275737868464,0.7696467577529975
2020-07-27,2020-31,Germany,DEU,83155031,4844,37,211041,9414,10.558591457923937,0.8418011412923411
2020-08-03,2020-32,Germany,DEU,83155031,6069,34,217110,9448,13.123679792747597,0.8538268718822316
2020-08-10,2020-33,Germany,DEU,83155031,7956,31,225066,9479,16.866087152321548,0.7816724883428882
2020-08-17,2020-34,Germany,DEU,83155031,9594,31,234660,9510,21.10515718525798,0.7455952965732163
2020-08-24,2020-35,Germany,DEU,83155031,8835,18,243495,9528,22.162218904109363,0.5892607989046388
2020-08-31,2020-36,Germany,DEU,83155031,8618,35,252113,9563,20.98850759853604,0.637363721264201
2020-09-07,2020-37,Germany,DEU,83155031,9765,68,261878,9631,22.106900543395867,1.2386502507587305
2020-09-14,2020-38,Germany,DEU,83155031,12301,81,274179,9712,26.535977119652568,1.7918338578936974
2020-09-21,2020-39,Germany,DEU,83155031,13069,110,287248,9822,30.509278506552416,2.2969145426691022
2020-09-28,2020-40,Germany,DEU,83155031,15948,121,303196,9943,34.895062452685515,2.7779437662647255
2020-10-05,2020-41,Germany,DEU,83155031,26135,246,329331,10189,50.607882041436554,4.413443126489845
2020-10-12,2020-42,Germany,DEU,83155031,42021,465,371352,10654,81.96256940845828,8.550294449412206
2020-10-19,2020-43,Germany,DEU,83155031,74782,1011,446134,11665,140.46414100909902,17.749978350678507
2020-10-26,2020-44,Germany,DEU,83155031,110991,1619,557125,13284,223.4056048875744,31.627671451412244
2020-11-02,2020-45,Germany,DEU,83155031,125719,1906,682844,15190,284.66106879330005,42.390700329364314
2020-11-09,2020-46,Germany,DEU,83155031,127863,2535,810707,17725,304.9508814445635,53.40626954970409
2020-11-16,2020-47,Germany,DEU,83155031,128389,3226,939096,20951,308.16175151206426,69.28023392835966
